filename,Black Tea,Black tea,Green tea,Matcha tea,Oolong tea,Pu'er tea,apple,apple_cider,apricot,banana,beef,beer,blueberry,butter,cabernet sauvignon,carrot,celery,cherry tomato,chicken thigh,coffee,corn,corn husk,cowpea,cream_cow,cucumber,dragonfruit,durum wheat,egg_chicken,eye,fins,grape,honey,marchigiana beef,meat,milk_cow,milk_goat,orange,organ,peanut,pork,pork shoulder,quinoa,red raspberry,self caught fish,shoulder chops,shoulder roast,skin,soda,soybean,spleen,steak,strawberry,tomato,wheat,white onion,yogurt_cow
ADNI_Go2_P08_F11.mzXML,0,0,0,0,0,0,105,852,0,0,228,53,0,0,0,47,0,157,0,190,40,0,41,0,0,0,0,44,36,0,0,0,0,0,187,0,0,0,0,0,0,0,0,37,0,0,0,69,0,0,0,0,0,0,0,434
ADNI_Go2_P08_F12.mzXML,0,41,0,0,0,0,115,840,0,0,275,57,0,0,0,58,0,193,0,188,53,0,52,0,0,0,0,54,42,0,0,0,0,41,203,0,0,0,0,0,0,0,0,0,0,0,40,72,0,0,0,0,0,0,0,509
ADNI_Go2_P08_G01.mzXML,0,0,0,0,0,0,103,773,0,0,195,58,0,0,0,53,0,171,0,191,44,0,41,0,34,0,0,46,39,0,0,0,0,0,166,0,0,0,0,0,0,0,0,37,0,33,33,64,0,0,0,0,35,0,0,299
ADNI_Go2_P08_G02.mzXML,0,34,0,0,0,0,86,557,0,0,218,58,0,0,0,45,0,179,0,173,36,0,42,0,31,0,0,41,0,0,0,0,0,0,156,32,0,0,0,0,0,0,0,32,0,31,35,59,0,0,0,0,36,0,0,492
ADNI_Go2_P08_G03.mzXML,0,0,0,0,0,0,102,832,0,0,200,55,0,0,0,48,0,156,0,187,44,0,57,0,0,0,0,44,38,0,0,0,0,0,153,0,0,0,0,0,0,0,0,39,0,35,34,65,0,0,0,0,0,0,0,284
ADNI_Go2_P08_G04.mzXML,0,0,0,0,0,0,93,681,0,0,235,58,0,29,0,47,0,188,0,165,40,0,53,0,31,0,0,41,33,0,0,27,0,33,178,32,0,0,0,0,0,0,0,35,0,36,32,55,0,0,27,0,34,0,0,430
ADNI_Go2_P08_G05.mzXML,0,48,0,0,0,0,92,711,0,0,248,58,0,0,0,50,0,223,0,172,47,0,53,0,35,0,0,50,32,0,0,31,0,36,167,31,0,0,0,0,0,0,0,35,0,34,36,61,0,32,0,0,40,0,0,532
ADNI_Go2_P08_G06.mzXML,0,0,0,0,0,0,86,584,0,0,172,51,0,0,0,39,0,155,0,167,29,0,43,0,0,0,0,32,28,0,0,0,0,0,139,0,0,0,0,0,0,0,0,28,0,30,28,49,0,0,0,0,28,0,0,285
ADNI_Go2_P08_G07.mzXML,30,33,0,0,0,0,94,744,0,0,221,51,30,29,0,49,0,170,0,172,43,0,51,0,31,0,0,44,37,26,0,30,0,36,159,32,0,0,0,0,0,0,0,34,0,35,38,64,0,0,0,29,34,0,0,375
ADNI_Go2_P08_G08.mzXML,0,36,0,0,0,0,108,804,0,0,230,56,34,0,0,60,0,203,0,179,52,0,66,0,41,0,0,51,43,0,0,0,0,46,181,0,0,0,0,0,0,0,0,40,0,35,40,62,0,0,0,0,40,0,0,494
ADNI_Go2_P08_G09.mzXML,0,41,0,0,0,0,103,742,0,0,213,61,0,0,0,58,0,198,0,186,42,0,0,0,0,0,0,48,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,409
ADNI_Go2_P08_G10.mzXML,0,32,0,0,0,0,79,468,0,0,203,49,0,0,0,40,0,238,0,166,0,0,38,0,0,0,0,35,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,32,30,54,0,0,0,0,37,0,0,389
ADNI_Go2_P08_G11.mzXML,0,0,0,0,0,0,78,494,0,0,154,41,0,0,0,38,0,162,0,162,0,0,45,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,233
ADNI_Go2_P08_G12.mzXML,0,0,0,0,0,0,99,695,0,0,234,56,0,0,0,48,0,166,0,188,0,0,44,0,0,0,0,40,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,451
ADNI_Go2_P08_H01.mzXML,0,0,0,0,0,0,97,712,0,0,160,52,0,0,0,45,0,145,0,159,38,0,39,0,0,0,0,42,37,0,0,31,0,0,122,0,0,0,0,0,0,0,0,38,0,36,35,58,0,0,0,0,0,0,0,255
ADNI_Go2_P08_H02.mzXML,0,0,0,0,0,0,100,744,0,0,197,44,0,0,0,47,0,152,0,190,38,0,50,0,0,0,0,41,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,261
ADNI_Go2_P08_H03.mzXML,0,40,0,0,0,0,111,807,0,0,238,52,0,0,0,55,0,206,0,180,52,0,48,0,0,0,0,49,39,0,0,0,0,0,201,0,0,0,0,0,0,0,0,40,0,0,0,65,0,0,0,0,0,0,0,485
ADNI_Go2_P08_H04.mzXML,0,38,0,0,0,0,90,655,0,0,193,59,0,0,0,43,0,182,0,180,0,0,0,0,0,0,0,42,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,36,0,0,389
ADNI_Go2_P08_H05.mzXML,0,41,0,0,0,0,96,624,0,0,220,56,0,0,0,52,0,209,0,181,37,0,34,0,0,0,0,48,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,35,0,0,401
ADNI_Go2_P08_H06.mzXML,0,35,0,0,0,0,97,740,0,0,194,52,33,0,0,50,0,212,0,175,47,0,62,0,35,0,0,48,39,0,0,0,0,33,138,0,0,0,0,0,0,0,0,35,0,31,36,56,0,0,0,0,37,0,0,381
ADNI_Go2_P08_H07.mzXML,0,0,0,0,0,0,91,696,0,0,195,53,0,28,0,41,0,155,0,171,39,0,51,0,30,0,0,39,37,0,0,29,0,31,146,28,0,0,0,0,0,0,0,36,0,34,36,52,0,0,0,28,31,0,0,360
ADNI_Go2_P08_H08.mzXML,0,0,0,0,0,0,87,592,0,0,214,53,0,0,0,40,0,153,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,440
ADNI_Go2_P08_H09.mzXML,0,0,0,0,0,0,90,617,0,0,185,54,0,0,0,35,0,159,0,170,0,0,0,0,0,0,0,34,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,33,0,0,425
ADNI_Go2_P08_H10.mzXML,0,42,0,0,0,0,102,672,0,0,215,55,0,0,0,52,0,208,0,186,0,0,0,0,0,0,0,44,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,416
ADNI_Go2_P08_H11.mzXML,0,0,0,0,0,0,84,541,0,0,153,53,0,0,0,42,0,156,0,169,0,0,0,0,0,0,0,36,29,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,29,0,58,0,0,0,0,0,0,0,303
ADNI_Go2_P08_H12.mzXML,0,0,0,0,0,0,95,644,0,0,166,56,0,0,0,47,0,164,0,189,0,0,43,0,0,0,0,39,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,261
Blank_Inj_P08_01.mzXML,0,0,0,0,0,0,85,303,0,0,109,0,0,0,0,0,0,158,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,282
Blank_Inj_P08_02.mzXML,0,0,0,0,0,0,69,330,0,0,97,38,0,0,0,31,0,135,0,150,0,0,0,0,0,0,0,27,25,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,24,0,46,0,0,0,0,25,0,0,121
Blank_Inj_P08_03.mzXML,0,0,0,0,0,0,70,298,0,0,100,39,0,0,0,34,0,132,0,148,0,0,0,0,0,0,0,28,25,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,25,25,47,0,0,0,0,25,0,0,149
Blank_Inj_P08_04.mzXML,0,0,0,0,0,0,71,289,0,0,99,39,0,0,0,32,0,134,0,150,0,0,0,0,0,0,0,27,25,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,27,0,0,141
Blank_Inj_P08_05.mzXML,0,0,0,0,0,0,69,291,0,0,99,38,0,0,0,32,0,136,0,153,0,0,0,0,0,0,0,27,25,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,28,0,0,141
Blank_Inj_P08_06.mzXML,0,0,0,0,0,0,68,327,0,0,95,39,0,0,0,31,0,141,0,145,0,0,0,0,0,0,0,27,25,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,24,0,46,0,0,0,0,23,0,0,118
Blank_Inj_P08_07.mzXML,0,26,0,0,28,0,73,340,0,0,99,38,0,0,0,31,0,136,0,215,0,0,0,0,0,0,0,27,25,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,27,0,0,143
Blank_Inj_P08_08.mzXML,0,0,0,0,0,0,69,290,0,0,99,38,0,0,0,31,0,133,0,150,0,0,0,0,0,0,0,27,25,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,26,0,0,145
Blank_Inj_P08_09.mzXML,0,0,0,0,0,0,69,301,0,0,100,40,0,0,0,32,0,126,0,149,0,0,26,0,0,0,0,29,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,28,0,0,250
Blank_Inj_P08_10.mzXML,0,0,0,0,0,0,71,293,0,0,98,38,0,0,0,31,0,135,0,152,0,0,0,0,0,0,0,27,25,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,27,0,0,138
Blank_Inj_P08_11.mzXML,0,36,0,0,36,0,74,304,0,0,101,41,0,0,0,36,0,157,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,170
Blank_Inj_P08_12.mzXML,0,0,0,0,0,0,65,306,0,0,95,38,0,0,0,30,0,127,0,145,0,0,0,0,19,0,0,25,25,0,0,0,0,0,78,0,0,0,0,0,0,0,0,21,0,24,21,39,0,0,0,0,22,0,0,75
Blank_Inj_P08_13.mzXML,0,0,0,0,0,0,74,351,0,0,97,35,0,0,0,31,0,141,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,136
Blank_Inj_P08_14.mzXML,0,0,0,0,0,0,65,284,0,0,91,38,0,0,0,32,0,121,0,141,0,0,0,0,0,0,0,26,25,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,24,0,46,0,0,0,0,24,0,0,126
Blank_Inj_P08_15.mzXML,0,0,0,0,0,0,64,246,0,0,92,35,0,0,0,29,0,132,0,143,0,0,0,0,0,0,0,23,23,0,0,0,0,0,79,0,0,0,0,0,0,0,0,23,0,24,19,39,0,0,0,0,22,0,0,73
Blank_Inj_P08_16.mzXML,0,0,0,0,25,0,69,295,0,0,94,35,0,0,0,33,0,141,0,148,0,0,0,0,0,0,0,26,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,25,0,46,0,0,0,0,27,0,0,137
Blank_Inj_P08_17.mzXML,0,0,0,0,0,0,74,361,0,0,101,38,0,0,0,35,0,133,0,154,0,0,0,0,0,0,0,29,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,141
Blank_Inj_P08_18.mzXML,0,0,0,0,0,0,66,280,0,0,96,38,0,0,0,31,0,125,0,146,0,0,20,0,19,0,0,25,25,0,0,0,0,0,79,0,0,0,0,0,0,0,0,21,0,24,22,39,0,0,0,0,20,0,0,79
Blank_Inj_P08_19.mzXML,0,0,0,0,0,0,69,272,0,0,94,35,0,0,0,29,0,129,0,145,0,0,0,0,0,0,0,25,23,0,0,0,0,0,79,0,0,0,0,0,0,0,0,23,0,24,0,45,0,0,0,0,0,0,0,123
QC_Mix_P08_01_Start.mzXML,0,0,0,0,0,0,103,735,0,0,118,51,0,0,0,45,0,185,0,160,45,0,44,0,35,0,0,42,38,0,0,0,0,0,100,0,0,0,0,0,0,0,0,38,0,0,0,57,0,0,0,0,0,0,0,295
QC_Mix_P08_02_Middle.mzXML,0,0,0,0,0,0,93,583,0,0,107,44,0,0,0,39,0,178,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,226
QC_Mix_P08_03_End.mzXML,0,0,0,0,0,0,111,642,0,0,119,48,0,0,0,45,0,195,0,165,47,0,48,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,393
ADNI_Go2_P09_A01.mzXML,0,0,0,0,0,0,95,673,0,0,130,51,0,0,0,41,0,163,0,234,0,0,0,0,0,0,0,35,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,34,0,0,241
ADNI_Go2_P09_A02.mzXML,0,0,0,0,0,0,86,567,0,0,187,47,0,0,0,36,0,156,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,35,0,34,0,58,0,0,0,0,0,0,0,463
ADNI_Go2_P09_A03.mzXML,0,0,0,0,0,0,74,474,0,0,174,50,0,0,0,34,0,168,0,169,28,0,35,0,0,0,0,31,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,29,0,56,0,0,0,0,32,0,0,314
ADNI_Go2_P09_A04.mzXML,0,37,0,0,0,0,100,678,0,0,207,62,34,0,0,54,0,217,0,306,51,0,65,0,36,0,0,50,41,0,0,0,0,37,153,0,0,0,0,0,0,0,0,36,0,36,38,58,0,0,0,0,42,0,0,404
ADNI_Go2_P09_A05.mzXML,0,37,0,0,0,0,112,850,0,0,229,55,0,0,0,55,0,223,0,180,56,0,65,0,36,0,0,51,44,0,0,0,0,42,171,0,0,0,0,0,0,0,0,41,0,39,41,61,0,0,0,0,46,0,0,487
ADNI_Go2_P09_A06.mzXML,0,36,0,0,0,0,105,724,0,0,221,55,32,0,0,52,0,199,0,174,53,0,65,0,36,0,0,50,42,0,0,0,0,39,164,31,0,0,0,0,0,0,0,39,0,41,40,58,0,0,0,0,38,0,0,465
ADNI_Go2_P09_A07.mzXML,0,36,0,0,0,0,100,655,0,0,257,62,0,0,0,54,0,208,0,220,49,0,56,0,35,0,0,45,34,0,0,0,0,37,193,37,0,0,0,0,0,0,0,38,0,36,35,64,0,0,0,0,40,0,0,565
ADNI_Go2_P09_A08.mzXML,0,0,0,0,0,0,89,613,0,0,198,55,0,0,0,46,0,193,0,170,44,0,43,0,0,0,0,43,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,40,0,0,382
ADNI_Go2_P09_A09.mzXML,36,30,0,0,0,0,95,635,0,0,304,75,37,31,0,62,0,295,0,206,57,0,67,0,41,0,0,55,42,33,28,34,0,43,163,32,0,0,0,0,0,0,0,41,0,39,48,54,0,0,28,31,43,28,28,472
ADNI_Go2_P09_A10.mzXML,0,37,0,0,0,0,107,743,0,0,228,55,33,0,0,53,0,213,0,177,51,0,65,0,36,0,0,50,43,0,0,0,0,39,172,0,0,0,0,0,0,0,0,39,0,38,41,59,0,0,0,0,42,0,0,488
ADNI_Go2_P09_A11.mzXML,0,37,0,0,0,0,98,645,0,0,210,51,0,0,0,47,0,216,0,173,42,0,53,0,0,0,0,44,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,38,0,0,421
ADNI_Go2_P09_A12.mzXML,35,30,0,0,0,0,93,597,0,0,247,58,35,30,0,55,0,283,0,166,56,0,63,0,38,0,0,49,42,28,27,29,23,41,160,32,0,0,0,24,25,0,0,41,0,35,40,46,0,26,24,30,41,0,29,455
ADNI_Go2_P09_B01.mzXML,0,0,0,0,0,0,82,558,0,0,115,47,0,0,0,33,0,146,0,164,0,0,0,0,0,0,0,29,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,30,0,0,0,58,0,0,0,0,0,0,0,234
ADNI_Go2_P09_B02.mzXML,0,0,0,0,0,0,102,721,0,0,255,60,0,0,0,61,0,193,0,303,52,0,71,0,37,0,0,49,41,0,0,0,0,40,179,0,0,0,0,0,0,0,0,40,0,0,41,69,0,0,0,0,0,0,0,499
ADNI_Go2_P09_B03.mzXML,0,0,0,0,0,0,92,665,0,0,209,50,0,0,0,39,0,160,0,169,38,0,44,0,0,0,0,36,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,35,0,36,0,60,0,0,0,0,35,0,0,440
ADNI_Go2_P09_B04.mzXML,36,48,0,0,0,0,105,734,0,0,193,59,35,0,0,57,0,223,0,174,55,0,51,0,40,0,0,56,40,0,0,32,0,39,146,0,0,0,0,0,0,0,0,38,0,36,39,61,0,0,0,33,40,0,0,456
ADNI_Go2_P09_B05.mzXML,35,49,0,0,0,0,100,718,0,0,232,60,35,0,0,56,0,223,0,181,54,0,62,0,39,0,0,53,41,0,0,32,0,42,165,0,0,0,0,0,0,0,0,40,0,35,45,58,0,0,0,33,42,0,0,549
ADNI_Go2_P09_B06.mzXML,0,33,0,0,0,0,75,527,0,0,200,43,0,0,0,39,0,169,0,164,34,0,43,0,0,0,0,32,0,0,0,0,0,29,139,26,0,0,0,0,0,0,0,35,0,33,29,49,0,0,0,0,39,0,0,466
ADNI_Go2_P09_B07.mzXML,0,35,0,0,0,0,90,581,0,0,200,54,0,0,0,39,0,189,0,170,37,0,43,0,0,0,0,40,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,33,0,34,33,59,0,0,0,0,37,0,0,484
ADNI_Go2_P09_B08.mzXML,30,44,0,0,0,0,75,495,0,0,220,54,0,0,0,43,0,283,0,170,44,0,41,0,30,0,0,39,0,0,0,0,0,28,150,28,0,0,0,0,0,0,0,34,0,28,37,52,0,0,0,0,44,0,28,548
ADNI_Go2_P09_B09.mzXML,0,0,0,0,0,0,94,699,0,0,181,50,0,28,0,42,0,147,0,172,39,0,51,0,30,0,0,39,36,0,0,27,0,29,132,27,0,0,0,0,0,0,0,37,0,35,35,51,0,0,0,27,28,0,0,291
ADNI_Go2_P09_B10.mzXML,0,0,0,0,0,0,108,815,0,0,202,50,0,0,0,46,0,179,0,178,40,0,46,0,0,0,0,44,37,0,0,0,0,0,159,0,0,0,0,0,0,0,0,42,0,39,38,65,0,0,0,0,0,0,0,435
ADNI_Go2_P09_B11.mzXML,0,0,0,0,0,0,96,647,0,0,171,52,0,0,0,41,0,184,0,170,36,0,51,0,0,0,0,36,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,34,0,0,341
ADNI_Go2_P09_B12.mzXML,0,0,0,0,0,0,87,569,0,0,217,49,0,0,0,36,0,168,0,169,0,0,39,0,0,0,0,33,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,32,0,37,34,57,0,0,0,0,35,0,0,442
ADNI_Go2_P09_C01.mzXML,0,0,0,0,0,0,86,620,0,0,189,52,0,0,0,40,0,142,0,168,35,0,47,0,0,0,0,34,29,0,0,0,0,28,150,35,0,0,0,0,0,0,0,30,0,33,28,52,0,0,0,0,31,0,0,280
ADNI_Go2_P09_C02.mzXML,0,0,0,0,0,0,74,556,0,0,201,46,0,0,0,38,0,181,0,167,34,0,39,0,24,0,0,32,29,0,0,25,0,28,139,26,0,0,0,0,0,0,0,29,0,30,36,46,0,0,0,24,35,0,0,347
ADNI_Go2_P09_C03.mzXML,43,59,0,0,0,0,103,716,0,0,221,70,43,0,0,66,0,326,0,177,59,0,63,0,47,0,0,62,43,0,0,38,0,45,150,0,0,0,0,0,0,0,0,40,0,42,45,63,0,0,0,35,55,0,0,509
ADNI_Go2_P09_C04.mzXML,0,35,0,0,0,0,90,661,0,0,203,54,0,0,0,41,0,190,0,174,41,0,44,0,0,0,0,41,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,35,0,61,0,0,0,0,40,0,0,484
ADNI_Go2_P09_C05.mzXML,0,0,0,0,0,0,94,702,0,0,170,64,0,0,0,42,0,163,0,302,0,0,0,0,0,0,0,38,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,31,0,32,0,65,0,0,0,0,32,0,0,337
ADNI_Go2_P09_C06.mzXML,0,0,0,0,0,0,86,677,0,0,200,51,0,27,0,41,0,147,0,172,43,0,55,0,29,0,0,38,38,25,0,28,0,31,146,29,0,0,0,0,0,0,0,37,0,34,39,50,0,0,0,27,30,0,25,365
ADNI_Go2_P09_C07.mzXML,0,32,0,0,0,0,85,583,0,0,177,55,0,0,0,41,0,248,0,166,35,0,0,0,0,0,0,36,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,33,0,32,0,58,0,0,0,0,37,0,0,375
ADNI_Go2_P09_C08.mzXML,0,0,0,0,0,0,81,592,0,0,191,56,0,0,0,44,0,190,0,167,41,0,40,0,29,0,0,38,31,0,0,24,0,25,143,27,0,0,0,0,0,0,0,30,0,30,34,50,0,0,0,0,32,0,0,351
ADNI_Go2_P09_C09.mzXML,0,36,0,0,0,0,81,509,0,0,239,47,0,0,0,42,0,190,0,167,39,0,51,0,0,0,0,39,0,0,0,0,0,31,167,0,0,0,0,0,0,0,0,30,0,32,34,51,0,0,0,0,35,0,0,503
ADNI_Go2_P09_C10.mzXML,0,0,0,0,0,0,84,554,0,0,189,53,0,0,0,37,0,149,0,163,33,0,45,0,0,0,0,35,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,32,0,32,30,59,0,0,0,0,31,0,0,422
ADNI_Go2_P09_C11.mzXML,32,34,0,0,0,0,98,641,0,0,221,53,0,0,0,49,0,189,0,177,51,0,56,0,34,0,0,49,37,0,0,0,0,38,157,0,0,0,0,0,0,0,0,42,0,38,42,58,0,0,0,0,37,32,0,505
ADNI_Go2_P09_C12.mzXML,32,34,0,0,0,0,94,667,0,0,191,50,0,0,0,46,0,173,0,175,49,0,58,0,34,0,0,48,36,0,0,0,0,34,134,0,0,0,0,0,0,0,0,38,0,33,41,56,0,0,0,0,35,0,0,446
ADNI_Go2_P09_D01.mzXML,0,0,0,0,0,0,79,551,0,0,176,44,0,0,0,31,0,154,0,168,31,0,44,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,30,0,55,0,0,0,0,34,0,0,327
ADNI_Go2_P09_D02.mzXML,31,44,0,0,0,0,91,599,0,0,219,62,0,0,0,45,0,274,0,169,45,0,45,0,33,0,0,45,31,0,0,32,0,31,152,0,0,0,0,0,0,0,0,35,0,34,36,58,0,0,0,0,42,0,0,533
ADNI_Go2_P09_D03.mzXML,0,0,0,0,0,0,80,642,0,0,150,48,0,0,0,35,0,165,0,168,31,0,0,0,0,0,0,28,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,33,0,30,0,53,0,0,0,0,31,0,0,271
ADNI_Go2_P09_D04.mzXML,0,0,0,0,0,0,87,576,0,0,201,55,0,0,0,45,0,208,0,168,41,0,53,0,30,0,0,40,32,0,0,25,0,28,145,27,0,0,0,0,0,0,0,30,0,33,31,52,0,0,0,0,38,0,0,352
ADNI_Go2_P09_D05.mzXML,0,32,0,0,0,0,89,611,0,0,209,66,0,0,0,43,0,254,0,295,39,0,44,0,0,0,0,39,32,0,0,32,0,0,152,0,0,0,0,0,0,0,0,34,0,34,0,58,0,0,0,0,41,0,0,472
ADNI_Go2_P09_D06.mzXML,0,36,0,0,0,0,80,577,0,0,193,52,0,0,0,38,0,171,0,226,37,0,46,0,0,0,0,38,28,0,0,0,0,0,144,0,0,0,0,0,0,0,0,32,0,29,32,54,0,0,0,0,32,0,0,463
ADNI_Go2_P09_D07.mzXML,0,0,0,0,0,0,96,684,0,0,181,47,0,0,0,41,0,168,0,173,40,0,37,0,0,0,0,39,34,0,0,0,0,33,148,0,0,0,0,0,0,0,0,41,0,37,33,58,0,0,0,0,0,0,0,402
ADNI_Go2_P09_D08.mzXML,0,48,0,0,0,0,91,580,0,0,200,55,0,0,0,48,0,240,0,167,45,0,49,0,33,0,0,45,0,0,0,0,0,32,145,0,0,0,0,0,0,0,0,34,0,33,32,57,0,0,0,0,39,0,0,454
ADNI_Go2_P09_D09.mzXML,33,0,0,0,0,0,90,675,0,0,167,50,25,28,0,45,0,207,0,169,48,0,55,0,32,0,0,45,34,26,27,32,0,32,121,26,0,0,0,0,0,0,0,39,0,34,30,49,0,0,0,27,41,0,29,311
ADNI_Go2_P09_D10.mzXML,0,47,0,0,0,0,93,638,0,0,206,56,0,0,0,50,0,234,0,165,48,0,56,0,33,0,0,47,30,0,0,0,0,33,154,0,0,0,0,0,0,0,0,36,0,34,33,57,0,0,0,0,41,0,0,461
ADNI_Go2_P09_D11.mzXML,0,34,0,0,0,0,96,702,0,0,161,55,0,0,0,47,0,181,0,175,44,0,40,0,34,0,0,45,35,0,0,0,0,0,141,0,0,0,0,0,0,0,0,35,0,32,36,60,0,0,0,0,37,0,0,400
ADNI_Go2_P09_D12.mzXML,0,0,0,0,0,0,80,541,0,0,185,44,0,0,0,32,0,151,0,164,0,0,41,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,34,0,33,0,54,0,0,0,0,32,0,0,424
ADNI_Go2_P09_E01.mzXML,0,0,0,0,0,0,81,491,0,0,156,42,0,0,0,34,0,141,0,164,0,0,48,0,0,0,0,30,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,30,0,51,0,0,0,0,0,0,0,247
ADNI_Go2_P09_E02.mzXML,0,0,0,0,0,0,85,579,0,0,220,47,0,0,0,36,0,159,0,165,36,0,45,0,0,0,0,33,0,0,0,0,0,0,156,32,0,0,0,0,0,0,0,36,0,35,30,57,0,0,0,0,31,0,0,422
ADNI_Go2_P09_E03.mzXML,0,0,0,0,0,0,82,545,0,0,164,43,0,0,0,33,0,152,0,164,0,0,0,0,0,0,0,31,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,32,0,30,0,56,0,0,0,0,0,0,0,327
ADNI_Go2_P09_E04.mzXML,0,0,0,0,0,0,83,573,0,0,201,48,0,28,0,34,0,150,0,163,30,0,40,0,0,0,0,30,26,0,0,0,0,0,151,30,0,0,0,0,0,0,0,36,0,34,28,52,0,0,0,0,26,0,0,373
ADNI_Go2_P09_E05.mzXML,0,0,0,0,0,0,95,679,0,0,194,48,0,0,0,41,0,160,0,177,44,0,57,0,0,0,0,38,36,0,0,0,0,31,151,0,0,0,0,0,0,0,0,41,0,34,35,58,0,0,0,0,31,0,0,425
ADNI_Go2_P09_E06.mzXML,0,0,0,0,0,0,74,617,0,0,159,40,0,0,0,28,0,161,0,165,30,0,27,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,28,0,0,27,50,0,0,0,0,31,0,0,320
ADNI_Go2_P09_E07.mzXML,0,44,0,0,0,0,87,578,0,0,243,65,0,0,0,46,0,315,0,167,41,0,47,0,34,0,0,45,0,0,0,31,0,33,151,0,0,0,0,0,0,0,0,32,0,33,37,56,0,0,0,0,58,0,0,560
ADNI_Go2_P09_E08.mzXML,0,0,0,0,0,0,90,679,0,0,208,49,0,0,0,40,0,162,0,162,41,0,51,0,0,0,0,38,36,0,0,0,0,35,150,0,0,0,0,0,0,0,0,36,0,36,34,60,0,0,0,0,34,0,0,410
